pc1,pc2,cluster,emoji,label
-0.14017158364382257,-0.036436934151706006,14,♨️,Astrological and Symbolic Collection
-0.1632460543507765,-0.016268532254137692,14,♨,Astrological and Symbolic Collection
-0.03521356788490122,-0.08593829574054426,28,🏨,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.3458793055809319,-0.036947790568720634,73,⌛,Symbols and Icons Collection
-0.2612570345441537,-0.05770925724866229,56,⏳,Time Management Icons
-0.21943587746032997,-0.08199317150408354,28,🏠,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.25121472778372056,-0.05150805811357701,28,🏡,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.1568663922866887,0.002119734564477354,28,🏘️,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.18223706191136504,0.010990887507890715,28,🏘,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.16971582331723073,-0.08336968608127458,31,💯,Empowerment and Support Emojis
-0.22696801154530977,-0.01866211713940575,55,😯,Emotional Expressions and Reactions
-0.25340293586768536,0.06563543128696503,26,🛖,Travel and Transportation Icons
-0.3694757313184415,-0.07689420048608472,5,🪻,Character & Symbol Collection
-0.18336013492341133,0.10904745534061398,71,🧊,Emoji Mixture Madness
-0.2088431561484189,-0.1553026463133072,18,🍨,Delicious Food & Drink Variety
-0.26943847537507826,-0.002382521839245716,28,🏒,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.2647593527282697,0.06537106487806064,67,⛸️,Sports and Outdoor Activities
-0.31255290892833376,0.06177574895218714,67,⛸,Sports and Outdoor Activities
-0.2908756502762063,-0.05795854336354129,5,🪪,Character & Symbol Collection
-0.26614342325840495,-0.20738005623012226,38,📥,"""Communication and Media Tools"""
-0.23033157507521593,-0.2173298117066476,38,📨,"""Communication and Media Tools"""
-0.2899774753690248,-0.03978960803904836,60,🫵,Colorful Body Expressions
-0.15483689877668008,-0.033268763479835636,60,🫵🏿,Colorful Body Expressions
-0.21371001931522304,-0.0031667677187449885,60,🫵🏻,Colorful Body Expressions
-0.10600903026737156,-0.022223726086230376,60,🫵🏾,Colorful Body Expressions
-0.20833865635599744,-0.003122113411556701,60,🫵🏼,Colorful Body Expressions
-0.1711451627756419,0.011039710926791662,60,🫵🏽,Colorful Body Expressions
-0.27548757290035586,-0.04415398905680479,73,☝️,Symbols and Icons Collection
-0.29466944590982885,-0.023160749181509396,73,☝,Symbols and Icons Collection
-0.07966271474912716,-0.04391788445302414,31,☝🏿,Empowerment and Support Emojis
-0.2029930589820869,-0.022211756107523715,73,☝🏻,Symbols and Icons Collection
-0.10312785214894432,-0.030156029373809606,31,☝🏾,Empowerment and Support Emojis
-0.18677879748434972,-0.024359548967868898,73,☝🏼,Symbols and Icons Collection
-0.14294624427176794,0.008069430672102067,73,☝🏽,Symbols and Icons Collection
-0.18387841865015928,-0.007582628527034346,14,♾️,Astrological and Symbolic Collection
-0.19724984811010837,0.008302556142810806,14,♾,Astrological and Symbolic Collection
-0.15797022333118868,-0.0059157273225328415,73,ℹ️,Symbols and Icons Collection
-0.16990263307269865,0.005827489654424166,73,ℹ,Symbols and Icons Collection
-0.32787351326491104,-0.17929148167671868,10,🔤,"""Navigation and Control Icons"""
-0.34574604180893176,-0.07656938882568347,10,🔡,"""Navigation and Control Icons"""
-0.2948312873041039,-0.1309347757665105,10,🔠,"""Navigation and Control Icons"""
-0.3411732152480831,-0.07840943899127893,10,🔢,"""Navigation and Control Icons"""
-0.3016558567524577,-0.1271584817511619,10,🔣,"""Navigation and Control Icons"""
-0.2514552722093466,-0.009134408880076893,72,🎃,Celebration and Entertainment Emojis
-0.26717442259270924,-0.036959898796126614,60,🫙,Colorful Body Expressions
-0.23187655502776355,-0.09642089626954124,48,👖,"""Mixed Bag of Emotions"""
-0.2780609589692844,-0.02395322171186027,5,🪼,Character & Symbol Collection
-0.28036184103764733,-0.03700724705467797,48,🃏,"""Mixed Bag of Emotions"""
-0.2853131118046529,0.026303671034800507,57,🕹️,Symbols of Time and Spirit
-0.3088876793124535,0.029147358988836948,57,🕹,Symbols of Time and Spirit
0.11205081758362458,0.22134996400275103,84,🧑‍⚖️,Diverse Professions and Roles
0.0966968061356137,0.22292152632442347,84,🧑‍⚖,Diverse Professions and Roles
0.21300558688690163,0.2126197162096106,1,🧑🏿‍⚖️,Diverse Careers and Roles
0.2066163360267776,0.20539682876824078,1,🧑🏿‍⚖,Diverse Careers and Roles
0.1927709292183111,0.2487210017000066,84,🧑🏻‍⚖️,Diverse Professions and Roles
0.18557057426188558,0.24786875463041036,84,🧑🏻‍⚖,Diverse Professions and Roles
0.22660578687481758,0.20946988748785644,84,🧑🏾‍⚖️,Diverse Professions and Roles
0.2138434635794355,0.20439656899440647,84,🧑🏾‍⚖,Diverse Professions and Roles
0.22754685915285003,0.24476618369672368,84,🧑🏼‍⚖️,Diverse Professions and Roles
0.21716718024808135,0.24507774728336446,84,🧑🏼‍⚖,Diverse Professions and Roles
0.19826059232010124,0.24676470253648755,84,🧑🏽‍⚖️,Diverse Professions and Roles
0.1906333132818927,0.2445917752239135,84,🧑🏽‍⚖,Diverse Professions and Roles
-0.3136089510748025,-0.03238859874385129,57,🕋,Symbols of Time and Spirit
-0.20019962447819614,-0.022364343693777957,6,🦘,Animal Kingdom Variety
-0.2524899598229389,-0.13098807900981868,10,🔑,"""Navigation and Control Icons"""
-0.2317888547023767,-0.09406626906532996,73,⌨️,Symbols and Icons Collection
-0.24886790475790746,-0.07702166917382487,73,⌨,Symbols and Icons Collection
-0.2143534970827547,-0.005473639672436612,58,#️⃣,Numeric Symbols Collection
-0.24941080673793922,0.009289142233978179,58,#⃣,Numeric Symbols Collection
-0.20115346426926634,-0.0015034013188805829,58,*️⃣,Numeric Symbols Collection
-0.24833700067129919,0.009142775179939961,58,*⃣,Numeric Symbols Collection
-0.20582082109797672,-0.008968982728835881,58,0️⃣,Numeric Symbols Collection
-0.25770517788201874,-0.01085439713598882,58,0⃣,Numeric Symbols Collection
-0.21260847951399153,-0.007221450386792164,58,1️⃣,Numeric Symbols Collection
-0.28203536621267983,-0.06304795429764451,58,1⃣,Numeric Symbols Collection
-0.31237996582796634,-0.09461718363368592,10,🔟,"""Navigation and Control Icons"""
-0.22547757069540308,-0.0895488092915109,58,2️⃣,Numeric Symbols Collection
-0.2603883628934346,-0.1060952945823089,58,2⃣,Numeric Symbols Collection
-0.24140626804527485,-0.04160409349091748,58,3️⃣,Numeric Symbols Collection
-0.2841680338202833,-0.042017525897739424,58,3⃣,Numeric Symbols Collection
-0.24047718728889544,-0.03266221947407971,58,4️⃣,Numeric Symbols Collection
-0.3032375103463759,-0.047820078054301676,58,4⃣,Numeric Symbols Collection
-0.2024245079856904,-0.005931026952520993,58,5️⃣,Numeric Symbols Collection
-0.24027578517291934,-0.016091053358823618,58,5⃣,Numeric Symbols Collection
-0.20214120787453152,-0.042598021271634826,58,6️⃣,Numeric Symbols Collection
-0.24337985997144163,-0.05307382839028314,58,6⃣,Numeric Symbols Collection
-0.2399889552007516,0.03781802512553214,58,7️⃣,Numeric Symbols Collection
-0.30643400325613795,0.04530204684415933,58,7⃣,Numeric Symbols Collection
-0.20419402431988595,-0.043761575502809,58,8️⃣,Numeric Symbols Collection
-0.25873146922999596,-0.05568112474105175,58,8⃣,Numeric Symbols Collection
-0.19927911442976234,-0.016101737111101935,58,9️⃣,Numeric Symbols Collection
-0.23795799417421273,-0.04507836140866176,58,9⃣,Numeric Symbols Collection
-0.21548922937894324,-0.027675738599389096,5,🪯,Character & Symbol Collection
-0.3368157745080238,0.04731607382114388,26,🛴,Travel and Transportation Icons
-0.2022874531687132,-0.08268810773426205,48,👘,"""Mixed Bag of Emotions"""
-0.11812683568155075,0.022181949814756963,53,💏,Love and Emotions
0.024914013876688637,-0.00481049796764866,53,💏🏿,Love and Emotions
-0.050649887595192344,0.04240495989908328,53,💏🏻,Love and Emotions
0.41778886987728153,-0.2685828346498152,17,👨‍❤️‍💋‍👨,Male Couples Love Emojis
0.41205644814811104,-0.2618338887587929,17,👨‍❤‍💋‍👨,Male Couples Love Emojis
0.4541491474996273,-0.242367819297828,15,👨🏿‍❤️‍💋‍👨🏿,Diverse Love and Masculinity
0.4516825765254984,-0.24175367986236032,15,👨🏿‍❤‍💋‍👨🏿,Diverse Love and Masculinity
0.44309083821962164,-0.2414055121594714,17,👨🏿‍❤️‍💋‍👨🏻,Male Couples Love Emojis
0.4456479213575888,-0.24238877650001728,17,👨🏿‍❤‍💋‍👨🏻,Male Couples Love Emojis
0.4617522195908982,-0.2504560279945492,17,👨🏿‍❤️‍💋‍👨🏾,Male Couples Love Emojis
0.4603926339594994,-0.25025609040199503,17,👨🏿‍❤‍💋‍👨🏾,Male Couples Love Emojis
0.45487143718742823,-0.2529174636255531,17,👨🏿‍❤️‍💋‍👨🏼,Male Couples Love Emojis
0.4561900835864152,-0.25337021366263257,17,👨🏿‍❤‍💋‍👨🏼,Male Couples Love Emojis
0.46154635344341816,-0.24183255558271785,17,👨🏿‍❤️‍💋‍👨🏽,Male Couples Love Emojis
0.4626132365384336,-0.24257866486605215,17,👨🏿‍❤‍💋‍👨🏽,Male Couples Love Emojis
0.4314182247820147,-0.2520845953835875,17,👨🏻‍❤️‍💋‍👨🏻,Male Couples Love Emojis
0.431304956628522,-0.24757484277864059,17,👨🏻‍❤‍💋‍👨🏻,Male Couples Love Emojis
0.42395286674790916,-0.26388397678817255,17,👨🏻‍❤️‍💋‍👨🏿,Male Couples Love Emojis
0.4239984725660751,-0.2617415361642487,17,👨🏻‍❤‍💋‍👨🏿,Male Couples Love Emojis
0.45340274660086494,-0.2643900858463535,17,👨🏻‍❤️‍💋‍👨🏾,Male Couples Love Emojis
0.4565273274454219,-0.2595400994310512,17,👨🏻‍❤‍💋‍👨🏾,Male Couples Love Emojis
0.43500398753604663,-0.2589245473856623,17,👨🏻‍❤️‍💋‍👨🏼,Male Couples Love Emojis
0.43611953909844786,-0.2558606843801892,17,👨🏻‍❤‍💋‍👨🏼,Male Couples Love Emojis
0.44171699926330954,-0.2533733018963815,17,👨🏻‍❤️‍💋‍👨🏽,Male Couples Love Emojis
0.4457896422459376,-0.2514203376541848,17,👨🏻‍❤‍💋‍👨🏽,Male Couples Love Emojis
0.4476616455404406,-0.2663065637427909,17,👨🏾‍❤️‍💋‍👨🏾,Male Couples Love Emojis
0.4422475068204135,-0.26275363984677935,17,👨🏾‍❤‍💋‍👨🏾,Male Couples Love Emojis
0.4405990991657698,-0.27365837595842535,17,👨🏾‍❤️‍💋‍👨🏿,Male Couples Love Emojis
0.4463453348242728,-0.27440033403265174,17,👨🏾‍❤‍💋‍👨🏿,Male Couples Love Emojis
0.4385942359763687,-0.26444472706868793,17,👨🏾‍❤️‍💋‍👨🏻,Male Couples Love Emojis
0.43831226988072614,-0.26703279029679255,17,👨🏾‍❤‍💋‍👨🏻,Male Couples Love Emojis
0.4463221203983999,-0.2743894314173477,17,👨🏾‍❤️‍💋‍👨🏼,Male Couples Love Emojis
0.44757454291250426,-0.27628439510855596,17,👨🏾‍❤‍💋‍👨🏼,Male Couples Love Emojis
0.45437879892830485,-0.2651171654559621,17,👨🏾‍❤️‍💋‍👨🏽,Male Couples Love Emojis
0.45582987069647235,-0.2667031566829638,17,👨🏾‍❤‍💋‍👨🏽,Male Couples Love Emojis
0.44612922070341543,-0.2687223516165925,17,👨🏼‍❤️‍💋‍👨🏼,Male Couples Love Emojis
0.44664195650259675,-0.26426716882316437,17,👨🏼‍❤‍💋‍👨🏼,Male Couples Love Emojis
0.43324180356699304,-0.28480186267877056,17,👨🏼‍❤️‍💋‍👨🏿,Male Couples Love Emojis
0.43457776089293965,-0.28533819604970456,17,👨🏼‍❤‍💋‍👨🏿,Male Couples Love Emojis
0.43417245700370943,-0.2625547226474386,17,👨🏼‍❤️‍💋‍👨🏻,Male Couples Love Emojis
0.4341674279759993,-0.26101596306574626,17,👨🏼‍❤‍💋‍👨🏻,Male Couples Love Emojis
0.4593818952521238,-0.27566186767039486,17,👨🏼‍❤️‍💋‍👨🏾,Male Couples Love Emojis
0.4614910331446521,-0.275379607697138,17,👨🏼‍❤‍💋‍👨🏾,Male Couples Love Emojis
0.45891050611055717,-0.2690445513149123,17,👨🏼‍❤️‍💋‍👨🏽,Male Couples Love Emojis
0.4605395104575464,-0.26593963217068195,17,👨🏼‍❤‍💋‍👨🏽,Male Couples Love Emojis
0.4586847545025598,-0.24305436927359228,17,👨🏽‍❤️‍💋‍👨🏽,Male Couples Love Emojis
0.4579131965948443,-0.242778756456704,17,👨🏽‍❤‍💋‍👨🏽,Male Couples Love Emojis
0.4308720178688635,-0.26596762710546873,15,👨🏽‍❤️‍💋‍👨🏿,Diverse Love and Masculinity
0.4331475957489035,-0.26792238230655074,15,👨🏽‍❤‍💋‍👨🏿,Diverse Love and Masculinity
0.44833368874417046,-0.24701434466175676,17,👨🏽‍❤️‍💋‍👨🏻,Male Couples Love Emojis
0.4431006239659679,-0.25025319663927637,17,👨🏽‍❤‍💋‍👨🏻,Male Couples Love Emojis
0.4668691140723781,-0.2582361403978554,17,👨🏽‍❤️‍💋‍👨🏾,Male Couples Love Emojis
0.4672211840013191,-0.2556119701157255,17,👨🏽‍❤‍💋‍👨🏾,Male Couples Love Emojis
0.4593139985500704,-0.2572820979241482,17,👨🏽‍❤️‍💋‍👨🏼,Male Couples Love Emojis
0.45835608034294617,-0.25937353651326717,17,👨🏽‍❤‍💋‍👨🏼,Male Couples Love Emojis
-0.11859920614225086,-0.1486710588248353,53,💋,Love and Emotions
0.04007956437729377,0.0009508625537746227,53,💏🏾,Love and Emotions
-0.01971556405559497,0.03199404530403482,53,💏🏼,Love and Emotions
-0.01825191937592347,0.045814466181016304,53,💏🏽,Love and Emotions
0.3164315097878922,0.09001938518698849,21,🧑🏿‍❤️‍💋‍🧑🏻,Love Across Skin Tones
0.31749170083785294,0.08067348058627177,21,🧑🏿‍❤‍💋‍🧑🏻,Love Across Skin Tones
0.3282841807147511,0.07518941355021788,21,🧑🏿‍❤️‍💋‍🧑🏾,Love Across Skin Tones
0.3309416319523746,0.06757910860364937,21,🧑🏿‍❤‍💋‍🧑🏾,Love Across Skin Tones
0.3155592855724065,0.08727331456157857,21,🧑🏿‍❤️‍💋‍🧑🏼,Love Across Skin Tones
0.3203061252259604,0.08143905636667213,21,🧑🏿‍❤‍💋‍🧑🏼,Love Across Skin Tones
0.32146068431728514,0.07470637420450137,21,🧑🏿‍❤️‍💋‍🧑🏽,Love Across Skin Tones
0.32411593120049503,0.06823907079622066,21,🧑🏿‍❤‍💋‍🧑🏽,Love Across Skin Tones
0.3412886845812261,0.062561099599025,21,🧑🏻‍❤️‍💋‍🧑🏿,Love Across Skin Tones
0.3430453565598014,0.05800773634731406,21,🧑🏻‍❤‍💋‍🧑🏿,Love Across Skin Tones
0.3582793823509111,0.06997618513329591,21,🧑🏻‍❤️‍💋‍🧑🏾,Love Across Skin Tones
0.3626558714325458,0.0704480009207503,21,🧑🏻‍❤‍💋‍🧑🏾,Love Across Skin Tones
0.33108940853352725,0.10064090831978592,21,🧑🏻‍❤️‍💋‍🧑🏼,Love Across Skin Tones
0.33110077838047774,0.10698730605219091,21,🧑🏻‍❤‍💋‍🧑🏼,Love Across Skin Tones
0.3419380421511817,0.08242317730668453,21,🧑🏻‍❤️‍💋‍🧑🏽,Love Across Skin Tones
0.3440159900160998,0.08609262257171307,21,🧑🏻‍❤‍💋‍🧑🏽,Love Across Skin Tones
0.32670770212142747,0.059876400580360964,21,🧑🏾‍❤️‍💋‍🧑🏿,Love Across Skin Tones
0.32525286176992585,0.05178832159840393,21,🧑🏾‍❤‍💋‍🧑🏿,Love Across Skin Tones
0.32693795120323677,0.09035809491700611,21,🧑🏾‍❤️‍💋‍🧑🏻,Love Across Skin Tones
0.3219914210325456,0.08425713577320966,21,🧑🏾‍❤‍💋‍🧑🏻,Love Across Skin Tones
